0	4065.000000	847.000000	805.000000	793.000000	790.000000	797.000000	860.000000	788.000000	3958.000000	
1	4064.978516	847.004761	804.995239	792.995239	789.997620	797.004761	860.000000	787.990417	3957.985596	
2	4056.400635	848.981812	802.995422	791.004578	788.981812	799.013672	860.004578	784.013672	3952.027344	
3	4095.000000	845.028137	802.021118	792.007019	785.028137	801.985962	860.957825	786.964844	3958.049316	
4	4041.569580	848.955505	804.964417	792.964417	788.973328	799.991089	855.008911	782.044495	3964.919922	
5	4095.000000	844.041565	800.958435	788.989624	785.989624	798.937683	855.937683	786.927307	3955.979248	
6	4043.687500	847.988342	797.034973	788.023315	785.034973	793.046631	850.116516	780.069885	3953.953369	
7	4095.000000	846.944885	799.931091	790.000000	787.944885	796.944885	859.917297	785.889771	3950.110352	
8	4057.080566	843.032227	795.080627	789.919373	784.032227	793.048401	854.096741	778.064514	3958.000000	
9	4062.622803	844.981140	799.905640	784.962280	785.886780	795.905640	859.848999	781.962280	3957.849121	
10	4095.000000	843.956360	795.000000	783.174500	780.109070	791.109070	852.043640	780.065430	3950.348877	
11	4095.000000	841.872314	794.948914	790.795715	784.846802	795.923401	853.948914	782.948914	3966.051025	
12	4042.609375	837.173950	793.086975	783.289917	779.173950	793.000000	852.173950	781.086975	3967.884033	
13	4095.000000	842.838501	795.903076	792.709229	784.935364	792.741577	857.870789	783.806152	3963.838379	
14	4057.393066	838.178711	793.107239	784.071472	783.000000	785.321655	854.107239	778.250183	3958.785645	
15	4066.659912	842.921143	796.197083	786.078857	782.960571	794.000000	856.842346	784.881775	3953.394043	
16	4036.037109	841.212219	800.872681	788.042419	782.000000	794.042419	852.957581	781.957581	3962.702881	
17	4080.229736	846.136169	797.954590	789.136169	782.136169	794.954590	851.954590	780.909241	3956.136230	
18	4046.617432	848.710571	797.000000	791.807068	785.289429	794.192932	851.144714	779.144714	3959.000000	
19	4095.000000	843.257202	797.102905	788.154358	790.794250	798.051453	854.102905	782.051453	3959.205811	
20	4046.635498	848.054260	799.108521	791.108521	787.054260	798.837219	855.945740	783.162781	3962.782959	
21	4095.000000	848.773865	801.113098	793.000000	787.943481	796.113098	855.056519	786.056519	3958.660889	
22	4067.012695	845.232605	802.941833	792.767395	787.000000	798.232605	856.058167	787.290771	3952.883789	
23	4095.000000	848.644043	801.703369	788.940674	786.644043	801.762695	856.703369	791.525391	3950.466064	
24	3646.987549	843.303406	797.182068	788.303406	781.667480	798.364075	852.546143	784.424744	3939.754883	
25	3048.260254	847.750610	799.875305	792.750610	791.563538	803.438843	860.501160	790.314148	3892.467285	
26	2155.362793	844.127258	798.063599	789.190857	784.936401	795.381714	853.190857	780.190857	3690.130127	
27	1529.355591	846.321594	798.935669	791.742737	783.678406	801.257263	855.742737	782.742737	3464.195312	
28	891.980652	851.127991	798.063965	788.319885	779.383911	804.808044	851.936035	779.703796	3128.509033	
29	628.108887	853.254578	799.063660	792.745422	784.872742	801.554565	851.318176	789.490906	2835.854248	
30	409.944733	857.251953	800.314941	789.188965	783.377869	795.377869	856.503845	782.503845	2501.938232	
31	426.289032	860.752563	804.814392	791.628784	788.814392	800.814392	863.381348	789.690674	2369.255615	
32	466.752716	856.939453	801.939453	785.939453	785.878906	798.302795	854.060547	784.878906	2168.551758	
33	562.897705	855.415466	800.883118	785.233826	783.941528	802.532349	855.000000	783.116882	2048.908203	
34	677.230225	846.111389	798.944336	789.055664	783.445557	795.055664	855.055664	784.944336	1982.387329	
35	734.829712	847.790405	798.157227	789.790405	790.842773	795.895203	855.842773	783.842773	1973.100464	
36	786.484497	843.903076	800.903076	786.145325	788.048462	794.096924	853.290710	781.484497	1994.986450	
37	795.600647	841.733765	798.866882	788.866882	788.778137	795.866882	858.778137	790.600647	2036.706665	
38	786.238892	836.200317	796.080139	785.919861	784.080139	793.160217	853.839783	781.919861	2097.002930	
39	766.753784	840.964417	797.821960	784.035583	785.821960	796.715149	849.964417	780.000000	2147.563477	
40	732.659790	840.123718	793.247437	785.123718	781.185608	789.433044	849.216492	780.061890	2218.453613	
41	721.585083	843.922180	800.922180	788.896240	786.818481	802.766602	855.870300	781.896240	2264.752197	
42	705.811218	841.062927	798.020996	785.041931	780.083923	794.146790	851.188782	778.104858	2293.335693	
43	697.101990	843.949036	798.983032	786.966003	783.949036	800.898010	859.830017	782.915039	2309.271973	
44	703.067322	841.013489	797.986511	785.026917	781.000000	795.013489	850.026917	778.067322	2324.959717	
45	708.040405	842.080750	797.020203	787.000000	781.060547	795.949524	852.040405	782.929321	2321.939453	
46	712.012512	850.000000	798.993774	787.018738	787.012512	791.037476	856.000000	776.037476	2315.906250	
47	714.000000	849.987000	798.000000	789.998169	788.992554	797.001831	855.996277	782.001831	2300.972168	
48	714.000000	843.021362	798.000000	789.003052	785.012207	797.996948	854.006104	782.996948	2286.045654	
49	715.985229	842.007385	799.985229	794.955627	785.992615	804.948242	855.985229	783.000000	2277.066650	
50	714.022705	842.988647	800.000000	791.045349	784.022705	794.124695	855.011353	782.011353	2263.158691	
51	716.953979	847.923279	800.984680	795.923279	786.953979	797.938660	855.984680	785.938660	2253.153320	
52	723.860779	849.960205	802.960205	794.039795	784.059692	795.059692	856.980103	783.059692	2246.139160	
53	725.951599	845.121033	800.072632	794.975769	790.830566	801.830566	857.975769	787.878967	2246.975830	
54	716.282410	843.056458	796.112976	785.282410	782.254150	797.141174	854.112976	776.338867	2246.028320	
55	710.194275	850.740967	802.773315	792.740967	787.805725	799.902832	860.773315	783.740967	2246.000000	
56	696.514343	845.220398	797.220398	793.000000	785.110229	796.146973	859.073486	782.073486	2246.000000	
57	684.490967	845.959106	798.918152	788.204590	788.836365	796.959106	859.959106	783.918152	2245.041016	
58	675.405518	846.000000	799.000000	787.045044	779.450623	792.225281	853.315430	783.045044	2244.045166	
59	671.194702	840.292114	799.000000	787.951294	784.707886	800.561890	855.853943	784.902649	2246.854004	
60	678.584534	842.844177	797.103882	787.051941	783.103882	800.051941	855.051941	782.155823	2244.155762	
61	686.563232	845.836182	799.836182	787.000000	788.672424	799.054626	856.890808	784.836182	2242.109131	
62	688.886169	842.227661	795.284546	786.056885	781.455261	794.284546	847.569092	785.000000	2243.886230	
63	695.588806	843.882507	794.058716	792.588806	785.706299	798.706299	857.353882	783.117493	2244.000000	
64	690.357605	846.821167	794.940369	786.417236	783.178833	793.357605	852.357605	780.178833	2243.059570	
65	690.000000	846.059814	798.760681	789.760681	789.581238	798.641052	852.940186	780.000000	2243.940186	
66	690.000000	848.819031	799.939697	791.879333	783.422302	798.060303	856.758667	780.939697	2244.939697	
67	687.183228	851.816772	806.572510	797.633545	791.450317	801.755676	858.877869	786.633545	2242.183105	
68	682.308350	847.308350	800.431702	788.616699	777.925049	794.493347	858.061646	784.184998	2243.876709	
69	685.752441	850.752441	801.876221	792.690552	787.319214	800.566772	860.814331	786.814331	2242.123779	
70	680.371643	841.619446	795.433594	783.619446	782.371643	797.247803	854.433594	782.309692	2242.000000	
71	686.569763	850.385437	803.446899	793.323975	792.323975	799.815613	861.508362	782.938538	2239.184326	
72	680.422607	844.422607	795.543335	787.422607	778.905518	795.301819	856.362183	783.939636	2239.939697	
73	678.117920	842.117920	799.705200	790.764160	784.587280	798.764160	858.823120	782.117920	2240.000000	
74	680.826599	844.826599	797.173401	785.346863	783.115601	796.173401	850.520264	783.884399	2240.000000	
75	674.395386	844.056458	797.000000	789.717590	785.830566	797.887024	854.717590	784.000000	2238.113037	
76	674.945251	845.890564	796.054749	790.000000	777.492615	794.218933	852.164185	779.273682	2238.000000	
77	673.105652	843.158447	798.841553	794.735901	783.630249	793.052795	854.841553	784.683105	2240.841553	
78	677.745728	843.000000	799.000000	782.661194	779.254272	795.847412	853.101746	779.305176	2238.152588	
79	687.515686	844.903137	800.903137	790.564087	782.806274	799.806274	854.903137	785.660950	2240.854736	
80	674.638184	845.954407	799.091187	783.364685	784.908813	794.273499	851.182312	779.319092	2240.045654	
81	679.744629	846.000000	797.085144	789.702087	784.042542	800.702087	859.617004	785.702087	2238.085205	
82	681.919556	846.959778	800.839172	790.959778	784.000000	799.080444	855.201050	784.080444	2238.000000	
83	679.116333	842.193848	801.000000	791.961243	788.806152	798.038757	858.844910	788.806152	2239.922363	
84	673.226196	844.886902	799.075378	790.075378	783.226196	792.226196	853.226196	783.226196	2241.924561	
85	683.599487	846.927185	802.854370	794.817932	789.745117	803.563049	854.927185	785.890747	2240.072754	
86	679.172668	850.861877	804.930908	792.103577	784.207214	797.241699	855.000000	780.207214	2240.000000	
87	680.936279	851.968140	805.000000	788.127502	790.776917	798.936279	856.936279	781.936279	2240.000000	
88	680.029053	846.174133	801.116089	786.058044	785.174133	794.145142	855.058044	780.058044	2239.029053	
89	684.869141	849.895325	795.157043	791.842957	785.973816	800.816772	859.869141	783.895325	2239.000000	
90	676.212952	841.212952	795.976318	780.283936	780.141968	794.165649	850.236633	779.118286	2239.000000	
91	678.936218	841.978760	796.000000	788.808655	781.957458	794.000000	855.872437	782.914978	2238.021240	
92	674.096069	839.057678	793.057678	789.000000	777.096069	792.038452	848.153748	778.096069	2237.019287	
93	674.982422	838.017578	795.947327	789.000000	783.877014	795.929749	857.824341	781.929749	2235.035156	
94	675.983704	840.951050	797.967346	783.097900	782.032654	790.097900	846.195801	781.016296	2239.918457	
95	679.937805	841.984436	799.968933	788.906738	784.953369	797.875610	850.922241	786.906738	2240.984375	
96	685.908569	843.969543	791.137085	788.015259	783.030457	797.015259	851.984741	778.137085	2239.030518	
97	684.029297	842.029297	801.838867	790.956055	783.985352	796.014648	854.956055	785.882812	2237.029297	
98	686.959778	845.946350	798.053650	791.000000	786.959778	794.026794	852.040222	788.959778	2238.973145	
99	681.071777	846.000000	801.952148	792.976074	793.916260	799.928223	856.940186	788.011963	2239.988037	
100	681.989136	844.021790	802.989136	788.054443	786.087158	798.021790	857.989136	784.043579	2240.000000	
101	682.990112	850.930847	801.019775	797.901184	789.960449	803.940735	861.960449	788.950623	2240.990234	
102	680.027405	849.018311	801.990845	794.036560	789.009155	799.045715	857.045715	784.045715	2241.990967	
103	687.933594	851.975098	803.983398	792.016602	790.983398	804.950195	857.991699	784.991699	2243.983398	
104	685.021851	849.021851	794.072937	786.043762	782.065613	791.102112	855.021851	782.021851	2244.000000	
105	684.006287	849.000000	796.981140	789.974854	785.974854	796.962280	859.968567	787.962280	2243.006348	
106	688.972839	842.038025	792.027161	786.021729	786.000000	795.010864	852.043457	781.038025	2242.005371	
107	687.009949	849.960327	797.970215	791.970215	787.990051	798.980164	853.990051	785.975220	2242.995117	
108	687.000000	843.036987	797.005310	783.047546	783.026428	794.026428	854.994690	786.000000	2242.005371	
109	689.982910	847.971497	799.982910	791.948669	788.965820	800.960083	858.977173	784.011414	2242.000000	
110	684.037903	848.993652	800.993652	789.018982	782.044250	796.031616	853.037903	780.025269	2241.006348	
111	683.006775	846.020386	802.986389	790.986389	782.000000	802.952454	859.952454	782.979614	2239.013672	
112	683.000000	843.020813	793.069397	787.027771	778.027771	794.062500	848.083313	780.020813	2239.000000	
113	683.993164	843.000000	796.972595	790.972595	781.972595	799.958923	858.924683	786.952087	2236.020508	
114	679.031555	846.974731	797.993713	787.025269	782.000000	792.050537	852.044189	780.044189	2236.993652	
115	682.980530	846.004883	796.009705	791.975708	784.985413	795.980530	856.975708	787.961121	2238.990234	
116	683.000000	844.005920	798.991150	783.026550	779.017700	787.026550	853.011780	777.032471	2236.008789	
117	681.002197	846.996704	801.996704	792.988892	787.990051	794.991150	854.997803	782.993347	2236.000000	
118	686.000000	844.997803	797.997803	788.005554	782.003357	794.002197	856.004456	784.998901	2236.002197	
119	686.000000	842.995728	796.012756	792.970215	784.982971	795.995728	859.974487	784.004272	2238.004150	
120	685.974731	842.042114	799.058960	786.084229	781.075806	795.075806	854.050537	785.008423	2239.025146	
121	683.065979	846.973633	805.960388	795.934021	789.881226	803.868042	859.934021	785.960388	2241.934082	
122	688.036560	845.054810	802.945190	791.018250	781.091370	794.073059	855.109619	783.018250	2237.072998	
123	689.859375	847.882812	799.906250	791.953125	785.976562	797.976562	860.906250	784.000000	2240.929688	
124	684.084595	843.169250	796.112793	790.028198	785.028198	797.169250	857.028198	784.169250	2238.028320	
125	687.032837	848.901550	800.000000	790.835938	786.032837	802.901550	857.868713	789.835938	2239.032715	
126	687.925049	845.850159	800.112366	786.149841	787.074951	800.074951	854.374634	785.000000	2239.925049	
127	685.830444	842.254333	802.703247	790.000000	788.830444	801.788025	863.788025	784.830444	2238.169678	
128	682.238098	848.142883	796.380981	790.142883	785.047607	797.333313	859.095215	781.333313	2241.952393	
129	687.263367	850.841980	804.105347	793.052673	786.158020	803.736633	860.789307	787.683960	2241.000000	
130	691.885376	848.000000	805.713379	794.000000	789.171936	799.000000	857.000000	782.458557	2241.114746	
131	689.815247	847.938416	801.061584	793.876831	791.630554	799.000000	857.000000	789.876831	2242.815186	
132	686.934326	846.868713	801.803040	792.065674	786.196960	798.868713	856.868713	787.737427	2240.065674	
133	686.561768	845.421326	798.859558	792.859558	788.648865	796.859558	854.859558	783.789307	2241.210693	
134	693.624634	850.249329	797.150146	790.924927	784.225220	795.225220	853.300293	781.075073	2243.774902	
135	688.760498	841.159668	798.600891	789.760498	786.680664	798.000000	856.680664	782.079834	2241.159668	
136	686.252869	843.000000	794.421448	787.505737	783.084290	798.337158	853.252869	782.747131	2243.084229	
137	689.088318	843.441650	798.911682	792.911682	784.353333	801.470032	855.823364	779.911682	2243.911621	
138	689.816040	847.908020	797.908020	791.264221	787.632141	796.000000	853.632141	779.000000	2242.907959	
139	688.190430	846.714355	796.619202	784.000000	783.714355	795.809570	849.904785	779.000000	2242.095215	
140	689.608337	844.097900	793.587524	784.685425	781.783325	794.783325	849.489563	779.000000	2242.902100	
141	686.301453	845.200989	799.401917	790.799011	788.296631	801.899536	853.799011	779.100464	2241.799072	
142	688.484802	846.587830	802.278687	789.103027	782.206055	800.896973	852.103027	780.515198	2240.103027	
143	683.789368	842.894653	796.210632	789.368103	784.000000	799.368103	852.578735	784.473389	2241.105225	
144	682.752319	842.537354	798.429932	785.289734	784.322449	795.182251	849.752319	781.074768	2242.000000	
145	688.121704	846.341309	801.231506	795.121704	786.341309	804.011963	855.560852	788.792358	2242.000000	
146	681.224670	841.449402	795.449402	788.449402	781.224670	796.000000	852.561707	779.674072	2241.663086	
147	682.653992	845.000000	798.538635	791.307983	782.538635	796.115356	856.538635	784.538635	2239.230713	
148	679.763489	844.881775	795.118225	785.763489	779.827698	796.881775	853.354736	781.472961	2241.000000	
149	678.964050	843.638489	796.000000	784.000000	785.638489	795.638489	855.276978	784.035950	2241.120605	
150	685.755615	842.221985	797.099792	784.977600	783.244385	794.344177	850.733154	777.733154	2241.633301	
151	683.380981	850.133362	804.380981	791.876221	784.752380	803.009583	855.628601	782.628601	2239.000000	
152	679.000000	843.874451	799.623291	790.874451	783.878967	796.376709	853.753418	780.627869	2239.125488	
153	679.381897	843.509216	797.127319	790.000000	789.490784	798.745422	858.618103	784.618103	2240.000000	
154	682.257996	847.257996	799.031982	790.386963	786.257996	797.515991	856.257996	782.000000	2240.000000	
155	684.130737	848.084778	804.431030	792.607727	787.346252	800.215515	857.346252	782.130737	2240.000000	
156	684.470764	842.926208	795.058533	790.396973	784.058533	795.264648	853.396973	782.735352	2240.132324	
157	681.402039	848.195984	801.865967	792.731995	790.195984	796.731995	855.597961	781.536011	2240.597900	
158	683.728333	843.679077	800.592529	791.271667	785.543274	795.950745	853.407471	784.728333	2237.728271	
159	682.412964	847.724731	798.412964	792.174133	788.587036	801.311768	855.862366	782.724731	2236.137695	
160	684.163025	846.557983	801.000000	787.976440	786.000000	797.000000	855.278992	781.278992	2237.279053	
161	679.564270	849.717834	801.564270	793.717834	785.858948	796.858948	857.282166	782.858948	2238.576660	
162	682.430969	848.426758	804.715454	791.715454	785.711304	796.853577	858.288696	782.711304	2236.000000	
163	678.428589	850.000061	801.714355	789.285767	789.000061	801.000061	854.142822	786.142944	2236.142822	
164	675.711487	844.142273	794.853821	785.996094	784.138367	795.996094	855.569214	781.711487	2236.857666	
165	679.433289	845.708374	799.716675	791.433289	789.583252	800.866638	857.724976	785.716675	2236.000000	
166	676.000000	849.149902	797.574951	788.425049	782.275146	794.425049	850.283386	784.000000	2236.000000	
167	675.716064	843.432129	795.567871	789.864319	789.006287	796.290161	852.141968	783.148193	2236.000000	
